node,obs_st,time
88,0,0
23,0,0
189,0,1
238,0,1
169,0,2
172,0,2
197,0,3
182,0,3
231,0,4
255,0,4
38,0,5
165,0,5
228,0,6
103,0,6
270,0,7
66,0,7
300,0,8
311,0,8
189,0,9
281,0,9
126,0,10
151,0,10
170,0,11
190,0,11
166,0,12
186,0,12
136,0,13
235,0,13
161,0,14
73,0,14
119,0,15
321,0,15
209,0,16
179,0,16
314,0,17
49,0,17
128,0,18
31,0,18
200,0,19
86,0,19
54,0,20
46,0,20
264,0,21
171,0,21
237,0,22
270,0,22
200,0,23
176,0,23
72,0,24
185,0,24
41,0,25
213,0,25
65,0,26
169,0,26
65,0,27
251,0,27
79,0,28
276,0,28
298,1,29
268,0,29
104,0,30
207,0,30
271,0,31
295,1,31
190,0,32
29,0,32
167,1,33
70,0,33
168,0,34
326,1,34
310,1,35
12,0,35
63,0,36
32,1,36
