node,obs_st,time
269,0,0
233,0,0
172,0,0
252,0,0
97,0,1
320,0,1
136,0,1
138,0,1
284,0,2
296,0,2
247,0,2
86,0,2
218,0,3
150,0,3
71,0,3
32,0,3
270,0,4
117,0,4
109,0,4
266,0,4
119,0,5
222,0,5
133,0,5
63,0,5
164,0,6
148,0,6
150,0,6
228,0,6
309,0,7
146,0,7
111,0,7
119,0,7
50,0,8
201,0,8
302,0,8
79,0,8
234,0,9
231,0,9
208,0,9
325,0,9
67,1,10
173,0,10
221,0,10
32,1,10
126,1,11
5,1,11
10,0,11
33,0,11
255,0,12
117,0,12
245,0,12
244,0,12
2,0,13
39,0,13
165,0,13
242,1,13
128,1,14
296,0,14
277,1,14
205,1,14
140,1,15
172,0,15
132,0,15
279,0,15
9,0,16
158,0,16
293,0,16
116,0,16
314,0,17
324,0,17
243,1,17
29,0,17
88,0,18
269,1,18
284,0,18
268,0,18
