node,obs_st,time
200,0,0
168,0,0
86,0,0
269,0,0
9,0,1
153,0,1
31,0,1
43,0,1
1,0,2
244,0,2
299,0,2
68,0,2
242,0,3
187,0,3
304,0,3
320,0,3
194,0,4
292,0,4
93,0,4
303,0,4
134,0,5
200,0,5
138,0,5
158,0,5
324,0,6
122,0,6
104,1,6
34,0,6
128,0,7
89,0,7
90,0,7
310,0,7
98,0,8
243,0,8
307,0,8
139,0,8
188,0,9
282,1,9
73,0,9
259,0,9
67,1,10
157,1,10
130,0,10
40,0,10
3,1,11
316,0,11
79,0,11
9,0,11
59,0,12
198,0,12
109,0,12
114,0,12
152,0,13
275,1,13
177,1,13
239,0,13
42,1,14
285,1,14
129,0,14
267,0,14
238,0,15
180,0,15
124,0,15
289,0,15
304,0,16
90,0,16
20,0,16
93,0,16
66,0,17
40,0,17
162,0,17
192,0,17
255,0,18
37,0,18
292,0,18
228,0,18
