node,obs_st,time
166,1,0
187,0,0
36,0,0
62,0,0
12,0,1
136,0,1
82,0,1
101,0,1
213,0,2
225,0,2
197,0,2
22,0,2
151,0,3
232,0,3
196,0,3
84,0,3
223,0,4
43,0,4
229,0,4
175,0,4
190,0,5
170,0,5
313,0,5
322,0,5
22,0,6
33,0,6
189,0,6
219,1,6
203,0,7
305,0,7
93,0,7
173,0,7
179,0,8
63,0,8
322,0,8
324,0,8
48,0,9
32,0,9
177,0,9
297,0,9
204,0,10
111,0,10
80,0,10
233,0,10
1,0,11
184,0,11
70,0,11
120,0,11
191,0,12
190,0,12
140,0,12
4,0,12
251,1,13
115,1,13
296,1,13
290,1,13
81,1,14
23,0,14
69,0,14
31,0,14
159,0,15
146,0,15
130,0,15
213,0,15
20,0,16
209,0,16
123,0,16
71,1,16
275,1,17
109,0,17
312,1,17
18,0,17
324,1,18
47,0,18
208,0,18
91,0,18
