node,obs_st,time
104,0,0
51,0,0
70,0,0
19,0,0
130,0,1
174,0,1
216,0,1
253,0,1
273,0,2
53,0,2
290,0,2
169,0,2
237,0,3
38,0,3
106,0,3
2,0,3
283,0,4
130,0,4
132,0,4
247,0,4
251,0,5
141,0,5
14,0,5
120,0,5
49,0,6
128,0,6
204,0,6
304,0,6
212,0,7
128,0,7
149,0,7
124,0,7
142,0,8
207,0,8
261,0,8
181,0,8
13,0,9
179,0,9
37,0,9
217,0,9
41,1,10
280,0,10
306,0,10
278,0,10
75,0,11
82,0,11
226,0,11
3,1,11
1,0,12
309,0,12
83,0,12
8,0,12
278,0,13
236,1,13
40,0,13
6,0,13
226,0,14
103,0,14
22,1,14
300,0,14
148,0,15
255,0,15
238,1,15
13,0,15
317,0,16
303,0,16
296,0,16
18,1,16
130,0,17
156,0,17
191,1,17
121,0,17
325,0,18
244,0,18
6,0,18
129,0,18
