node,obs_st,time
13,0,0
6,0,0
160,0,0
240,0,0
267,0,1
231,0,1
146,0,1
193,0,1
23,0,2
180,0,2
87,0,2
296,0,2
39,0,3
323,0,3
260,0,3
179,0,3
130,0,4
128,0,4
90,0,4
1,0,4
205,0,5
56,0,5
230,0,5
284,0,5
6,0,6
193,0,6
192,0,6
155,0,6
257,0,7
33,0,7
211,0,7
162,0,7
73,0,8
245,0,8
296,0,8
108,0,8
258,0,9
27,0,9
256,0,9
201,0,9
180,0,10
268,0,10
304,0,10
179,0,10
220,0,11
309,0,11
223,0,11
227,0,11
15,0,12
142,0,12
280,0,12
170,0,12
186,0,13
11,1,13
78,0,13
299,0,13
146,1,14
136,0,14
265,0,14
102,0,14
264,0,15
227,0,15
323,0,15
198,0,15
74,0,16
253,0,16
286,0,16
119,0,16
4,0,17
162,0,17
150,1,17
207,1,17
80,0,18
58,0,18
238,0,18
99,0,18
