node,obs_st,time
96,0,0
237,0,0
192,0,0
292,0,0
178,0,1
15,0,1
133,0,1
186,0,1
130,0,2
12,0,2
183,0,2
11,0,2
100,0,3
23,0,3
250,0,3
312,0,3
71,0,4
97,0,4
308,0,4
256,0,4
148,0,5
274,0,5
264,0,5
127,0,5
291,0,6
50,0,6
225,0,6
209,0,6
49,0,7
192,0,7
95,0,7
317,0,7
71,1,8
54,0,8
219,0,8
208,0,8
274,0,9
171,0,9
146,1,9
308,0,9
225,0,10
0,0,10
62,1,10
313,0,10
250,1,11
0,0,11
179,0,11
258,1,11
43,0,12
108,1,12
227,0,12
193,0,12
6,0,13
27,0,13
119,0,13
182,0,13
220,0,14
163,0,14
193,0,14
229,0,14
214,0,15
99,1,15
95,0,15
4,0,15
172,0,16
49,0,16
283,0,16
30,0,16
231,0,17
89,0,17
243,1,17
236,1,17
188,0,18
77,0,18
267,0,18
140,1,18
