node,obs_st,time
290,0,0
174,0,0
223,0,0
172,0,0
190,0,1
301,0,1
41,0,1
256,0,1
327,0,2
272,0,2
284,0,2
247,0,2
205,0,3
69,0,3
224,0,3
76,0,3
11,0,4
280,0,4
121,0,4
154,0,4
226,0,5
60,0,5
285,0,5
281,0,5
68,0,6
195,0,6
193,0,6
256,0,6
246,1,7
260,0,7
15,0,7
247,1,7
264,0,8
58,0,8
301,0,8
9,0,8
64,1,9
36,1,9
291,0,9
152,0,9
308,0,10
134,0,10
207,1,10
80,1,10
142,0,11
194,1,11
165,0,11
311,0,11
288,0,12
239,0,12
26,0,12
58,0,12
233,1,13
138,0,13
10,0,13
102,1,13
15,0,14
223,0,14
157,1,14
324,0,14
99,1,15
315,0,15
4,1,15
163,0,15
224,0,16
49,1,16
149,0,16
265,0,16
74,1,17
166,0,17
305,0,17
160,1,17
116,1,18
222,0,18
180,1,18
294,0,18
