node,obs_st,time
77,0,0
12,0,0
105,0,0
256,0,0
120,0,1
262,0,1
8,0,1
256,0,1
21,0,2
302,0,2
71,0,2
157,0,2
117,1,3
217,0,3
88,0,3
145,1,3
224,1,4
253,0,4
61,0,4
62,0,4
316,0,5
65,0,5
71,0,5
253,0,5
266,0,6
120,0,6
290,0,6
168,0,6
302,1,7
296,0,7
88,0,7
232,0,7
46,0,8
284,1,8
166,1,8
200,0,8
179,0,9
152,0,9
191,1,9
114,1,9
68,0,10
118,0,10
80,1,10
5,1,10
25,0,11
241,0,11
47,0,11
81,1,11
143,0,12
91,0,12
207,1,12
90,0,12
100,1,13
307,1,13
283,0,13
222,0,13
150,1,14
266,1,14
216,0,14
260,0,14
178,1,15
276,0,15
98,0,15
230,0,15
91,0,16
319,1,16
38,0,16
161,1,16
231,1,17
148,0,17
79,1,17
87,1,17
311,1,18
7,1,18
246,1,18
184,0,18
