node,obs_st,time
118,0,0
214,0,0
290,0,0
194,0,0
94,0,1
242,0,1
279,0,1
201,0,1
292,0,2
228,0,2
115,0,2
145,0,2
103,0,3
39,0,3
195,0,3
286,0,3
51,0,4
143,0,4
38,0,4
186,0,4
192,0,5
105,0,5
119,0,5
110,0,5
309,0,6
90,0,6
74,0,6
63,0,6
270,0,7
145,0,7
217,0,7
296,0,7
178,0,8
325,0,8
215,1,8
234,0,8
300,0,9
78,1,9
8,0,9
167,0,9
232,1,10
177,1,10
223,0,10
316,0,10
113,0,11
170,0,11
288,0,11
21,0,11
225,0,12
183,0,12
0,0,12
56,0,12
186,0,13
104,1,13
136,0,13
138,0,13
130,0,14
31,0,14
319,0,14
111,0,14
7,0,15
280,0,15
153,1,15
225,0,15
143,0,16
32,1,16
115,0,16
81,0,16
30,0,17
149,0,17
300,0,17
156,0,17
298,0,18
88,0,18
299,0,18
165,0,18
