node,obs_st,time
106,0,0
250,0,0
157,0,0
188,0,0
276,0,1
200,0,1
108,0,1
216,0,1
0,0,2
22,0,2
125,0,2
36,0,2
73,0,3
163,0,3
64,0,3
166,0,3
320,0,4
115,1,4
46,0,4
39,0,4
55,0,5
137,0,5
204,0,5
164,0,5
209,0,6
281,0,6
150,0,6
77,0,6
158,0,7
139,0,7
128,0,7
26,0,7
236,0,8
200,0,8
31,0,8
266,0,8
45,0,9
283,0,9
64,0,9
0,0,9
114,1,10
307,0,10
152,0,10
311,0,10
230,0,11
194,0,11
36,0,11
102,0,11
80,0,12
146,0,12
248,0,12
3,0,12
112,0,13
184,0,13
179,0,13
122,0,13
325,1,14
184,0,14
130,0,14
176,0,14
82,0,15
171,0,15
185,1,15
160,0,15
62,0,16
171,0,16
326,0,16
270,1,16
29,0,17
283,0,17
67,1,17
181,1,17
263,0,18
129,0,18
80,1,18
75,1,18
