node,obs_st,time
163,0,0
23,0,0
115,0,0
318,0,0
11,0,1
194,0,1
69,0,1
6,0,1
80,0,2
296,0,2
35,0,2
276,0,2
223,0,3
133,0,3
43,0,3
199,0,3
90,0,4
95,0,4
164,0,4
235,0,4
19,0,5
219,1,5
119,0,5
301,0,5
154,0,6
167,1,6
149,0,6
104,0,6
60,0,7
69,0,7
224,1,7
90,0,7
319,0,8
35,0,8
257,0,8
325,0,8
268,1,9
290,1,9
163,0,9
57,0,9
202,1,10
148,0,10
275,1,10
111,0,10
247,1,11
216,0,11
43,0,11
314,1,11
192,0,12
127,0,12
74,1,12
182,0,12
323,1,13
69,1,13
282,1,13
66,0,13
287,0,14
27,0,14
227,1,14
56,1,14
52,0,15
296,1,15
304,1,15
310,1,15
36,1,16
171,1,16
170,0,16
200,1,16
210,1,17
248,0,17
162,1,17
317,1,17
97,1,18
315,1,18
116,1,18
244,0,18
