node,obs_st,time
1,0,0
48,0,0
306,0,0
99,0,0
173,0,1
310,0,1
283,0,1
260,0,1
302,0,2
136,0,2
38,0,2
149,0,2
185,0,3
72,0,3
289,0,3
76,0,3
67,0,4
17,0,4
149,0,4
158,0,4
46,0,5
18,1,5
288,0,5
129,0,5
308,0,6
25,0,6
183,0,6
97,1,6
75,0,7
91,0,7
319,0,7
249,0,7
313,0,8
219,0,8
179,0,8
142,0,8
302,0,9
194,1,9
176,0,9
9,0,9
318,0,10
61,0,10
251,0,10
32,1,10
76,0,11
122,0,11
189,0,11
143,0,11
199,0,12
273,0,12
111,0,12
275,1,12
156,0,13
238,0,13
233,0,13
253,0,13
175,0,14
189,0,14
282,1,14
116,0,14
120,0,15
251,0,15
94,0,15
147,0,15
58,0,16
14,0,16
230,0,16
10,0,16
268,0,17
220,0,17
102,1,17
136,0,17
201,0,18
296,0,18
208,0,18
130,0,18
