node,obs_st,time
18,0,0
129,0,0
45,0,0
217,0,0
170,0,1
208,0,1
240,0,1
206,0,1
185,1,2
235,0,2
100,0,2
238,0,2
46,0,3
177,0,3
120,0,3
8,0,3
149,0,4
226,0,4
323,0,4
261,0,4
23,0,5
1,0,5
288,0,5
212,0,5
12,1,6
134,0,6
140,0,6
54,1,6
199,0,7
45,0,7
179,0,7
243,0,7
197,0,8
133,0,8
294,0,8
166,0,8
196,1,9
57,0,9
181,0,9
318,0,9
110,1,10
112,0,10
186,1,10
24,0,10
49,1,11
318,0,11
198,0,11
23,0,11
277,0,12
20,0,12
14,0,12
219,1,12
237,0,13
274,0,13
325,1,13
313,1,13
137,0,14
78,0,14
250,0,14
103,0,14
166,1,15
175,0,15
255,0,15
104,0,15
172,1,16
42,0,16
115,1,16
270,1,16
251,1,17
301,1,17
75,1,17
41,0,17
242,1,18
82,1,18
140,0,18
194,1,18
