node,obs_st,time
200,0,0
31,0,0
77,0,0
63,0,0
150,0,1
81,0,1
240,0,1
119,0,1
212,0,2
9,0,2
259,0,2
162,0,2
28,0,3
123,0,3
126,0,3
151,0,3
107,0,4
272,0,4
106,0,4
27,0,4
183,0,5
25,0,5
14,0,5
122,0,5
108,0,6
83,0,6
213,0,6
221,0,6
292,0,7
8,0,7
257,0,7
161,0,7
200,0,8
82,0,8
170,0,8
252,0,8
51,0,9
208,0,9
72,0,9
227,0,9
158,0,10
247,1,10
225,0,10
86,0,10
47,0,11
290,0,11
288,0,11
72,0,11
204,1,12
258,0,12
299,0,12
90,0,12
201,0,13
218,0,13
96,1,13
191,1,13
16,0,14
159,0,14
20,0,14
193,0,14
192,0,15
269,1,15
107,0,15
250,1,15
104,1,16
27,0,16
171,0,16
144,0,16
28,0,17
275,1,17
248,0,17
210,0,17
164,0,18
10,0,18
259,0,18
282,1,18
