node,obs_st,time
101,0,0
4,0,0
256,0,0
214,0,0
150,0,1
78,0,1
91,0,1
5,0,1
11,0,2
100,0,2
113,0,2
65,0,2
299,0,3
284,0,3
12,0,3
78,0,3
256,0,4
87,0,4
143,0,4
116,0,4
113,0,5
267,0,5
145,0,5
278,0,5
101,0,6
309,0,6
289,1,6
58,0,6
236,0,7
253,1,7
221,0,7
15,0,7
28,0,8
264,0,8
303,0,8
218,0,8
214,0,9
179,0,9
149,0,9
250,0,9
159,1,10
29,0,10
240,0,10
28,1,10
197,0,11
196,0,11
94,0,11
150,1,11
6,1,12
183,0,12
39,0,12
211,0,12
142,0,13
307,0,13
164,0,13
321,0,13
320,0,14
282,1,14
195,0,14
80,1,14
211,0,15
44,0,15
35,1,15
113,0,15
325,0,16
232,1,16
242,1,16
167,0,16
265,0,17
259,0,17
226,0,17
155,0,17
142,0,18
193,0,18
84,0,18
229,0,18
