node,obs_st,time
240,0,0
95,0,0
100,0,0
161,0,0
313,0,1
291,0,1
208,0,1
14,0,1
325,0,2
76,1,2
271,0,2
66,1,2
104,0,3
226,0,3
299,0,3
269,0,3
60,1,4
313,0,4
202,0,4
130,1,4
292,0,5
181,0,5
173,0,5
168,0,5
289,1,6
240,1,6
72,1,6
110,1,6
267,1,7
246,0,7
131,0,7
294,0,7
213,0,8
49,0,8
204,0,8
233,1,8
98,1,9
35,1,9
268,0,9
122,1,9
57,0,10
48,1,10
294,1,10
157,1,10
299,1,11
280,1,11
28,1,11
151,0,11
249,1,12
219,1,12
45,1,12
104,1,12
310,1,13
12,0,13
281,1,13
21,1,13
325,1,14
250,1,14
2,0,14
174,0,14
30,1,15
6,1,15
124,1,15
53,1,15
320,1,16
264,1,16
100,1,16
91,1,16
139,1,17
20,0,17
205,1,17
82,1,17
253,1,18
164,0,18
211,0,18
258,1,18
