node,obs_st,time
265,0,0
61,0,0
63,0,0
78,0,0
314,0,1
160,0,1
86,0,1
70,0,1
85,0,2
304,0,2
31,0,2
70,0,2
182,0,3
292,0,3
199,0,3
189,0,3
10,0,4
265,0,4
300,0,4
92,0,4
130,0,5
53,0,5
145,0,5
10,0,5
106,0,6
323,0,6
20,0,6
212,0,6
42,0,7
204,0,7
0,0,7
143,0,7
232,0,8
120,0,8
247,0,8
6,0,8
153,0,9
97,0,9
90,0,9
239,0,9
296,1,10
142,0,10
293,1,10
298,1,10
12,0,11
188,0,11
38,0,11
312,1,11
118,0,12
102,0,12
191,1,12
258,1,12
80,1,13
164,0,13
78,1,13
154,0,13
251,1,14
215,1,14
56,0,14
19,0,14
13,0,15
132,0,15
218,0,15
198,0,15
189,0,16
19,0,16
160,1,16
277,1,16
22,1,17
51,1,17
209,0,17
133,1,17
187,0,18
223,0,18
107,0,18
305,1,18
