node,obs_st,time
55,0,0
125,0,0
303,0,0
296,0,0
40,0,1
100,0,1
167,0,1
240,0,1
35,0,2
183,0,2
168,0,2
157,0,2
137,0,3
245,0,3
27,0,3
158,0,3
41,0,4
238,0,4
42,0,4
1,0,4
186,0,5
96,1,5
278,0,5
217,0,5
36,0,6
65,0,6
54,0,6
286,0,6
92,1,7
0,0,7
136,0,7
212,0,7
241,0,8
316,0,8
320,0,8
159,0,8
303,0,9
48,1,9
70,0,9
113,0,9
216,0,10
260,0,10
3,1,10
298,0,10
61,0,11
255,0,11
327,0,11
11,1,11
43,0,12
251,0,12
316,0,12
109,0,12
211,0,13
223,0,13
249,0,13
264,0,13
117,0,14
284,0,14
199,0,14
143,0,14
134,0,15
100,0,15
294,0,15
143,0,15
235,0,16
244,0,16
327,0,16
176,0,16
315,0,17
234,0,17
210,0,17
290,0,17
166,0,18
73,0,18
174,0,18
55,0,18
