node,obs_st,time
288,0,0
262,0,0
54,0,0
118,0,0
172,0,1
191,0,1
236,0,1
319,0,1
215,0,2
87,0,2
35,0,2
219,0,2
225,0,3
156,0,3
6,0,3
109,0,3
304,1,4
315,1,4
172,0,4
211,0,4
137,0,5
32,0,5
168,0,5
91,0,5
38,0,6
120,0,6
123,1,6
75,0,6
179,0,7
148,0,7
66,0,7
102,0,7
91,0,8
122,1,8
213,0,8
326,1,8
301,0,9
93,0,9
97,1,9
159,0,9
59,0,10
181,0,10
153,1,10
46,0,10
124,0,11
280,0,11
78,1,11
208,0,11
206,1,12
151,0,12
149,0,12
203,0,12
14,0,13
37,0,13
250,1,13
182,0,13
235,0,14
57,0,14
183,0,14
158,0,14
245,0,15
213,0,15
10,0,15
87,1,15
66,0,16
76,0,16
274,0,16
95,0,16
316,1,17
73,0,17
22,1,17
251,0,17
182,0,18
54,0,18
190,0,18
314,1,18
