node,obs_st,time
141,0,0
169,0,0
127,0,0
108,0,0
327,0,1
43,0,1
114,0,1
224,0,1
107,0,2
301,0,2
196,0,2
293,0,2
109,0,3
212,0,3
127,0,3
42,0,3
143,0,4
98,0,4
135,0,4
35,0,4
38,0,5
160,0,5
87,1,5
198,0,5
300,0,6
233,0,6
57,0,6
186,0,6
53,0,7
18,1,7
1,0,7
111,0,7
103,0,8
167,0,8
258,0,8
314,0,8
142,0,9
172,0,9
149,0,9
40,0,9
12,0,10
170,0,10
285,0,10
281,1,10
14,0,11
301,0,11
137,0,11
17,0,11
286,0,12
312,0,12
33,0,12
38,0,12
99,0,13
25,0,13
61,0,13
183,0,13
227,0,14
94,0,14
206,1,14
245,0,14
65,0,15
152,0,15
35,1,15
82,0,15
27,0,16
68,0,16
325,0,16
255,0,16
165,0,17
186,0,17
166,0,17
239,0,17
266,1,18
227,0,18
304,0,18
285,0,18
