node,obs_st,time
156,0,0
137,0,0
182,0,0
216,0,0
205,0,1
285,0,1
200,0,1
319,0,1
203,0,2
165,0,2
90,0,2
237,0,2
304,0,3
275,0,3
220,0,3
68,0,3
289,0,4
203,0,4
263,1,4
8,0,4
45,0,5
185,0,5
106,0,5
79,0,5
181,0,6
11,0,6
291,0,6
8,0,6
165,0,7
234,0,7
286,0,7
126,0,7
284,0,8
161,0,8
157,0,8
155,0,8
220,0,9
306,1,9
87,1,9
165,0,9
290,1,10
167,0,10
282,1,10
59,0,10
102,0,11
218,1,11
229,0,11
100,0,11
170,0,12
265,0,12
210,0,12
153,1,12
76,1,13
49,1,13
236,1,13
271,1,13
72,1,14
77,1,14
68,0,14
81,1,14
131,1,15
98,1,15
181,0,15
260,1,15
203,0,16
242,1,16
201,1,16
90,0,16
37,1,17
276,1,17
182,0,17
265,0,17
93,1,18
138,1,18
139,0,18
264,0,18
