node,obs_st,time
208,0,0
159,0,0
94,0,0
155,0,0
138,0,1
21,0,1
153,0,1
184,0,1
187,0,2
212,0,2
180,0,2
203,0,2
278,0,3
324,0,3
51,0,3
199,0,3
194,0,4
230,0,4
291,0,4
33,0,4
304,0,5
100,0,5
193,0,5
262,0,5
116,0,6
229,0,6
9,0,6
143,0,6
28,0,7
47,0,7
234,0,7
262,0,7
192,0,8
246,0,8
39,0,8
318,0,8
91,0,9
30,0,9
261,0,9
2,0,9
302,0,10
268,0,10
293,0,10
314,0,10
163,0,11
179,0,11
196,0,11
156,0,11
174,0,12
265,0,12
170,0,12
270,1,12
130,0,13
200,0,13
72,0,13
117,0,13
25,0,14
214,0,14
223,0,14
220,0,14
77,0,15
11,1,15
13,0,15
287,0,15
65,0,16
178,0,16
104,1,16
162,1,16
53,0,17
187,0,17
280,0,17
44,0,17
176,0,18
30,0,18
199,0,18
36,0,18
