node,obs_st,time
217,0,0
281,0,0
202,0,0
295,0,0
276,1,1
169,0,1
158,0,1
136,0,1
234,0,2
117,0,2
1,0,2
221,0,2
98,0,3
213,0,3
177,0,3
74,0,3
307,0,4
300,0,4
266,0,4
189,0,4
261,0,5
138,0,5
74,0,5
191,0,5
156,0,6
235,0,6
42,0,6
178,0,6
119,0,7
268,0,7
54,0,7
196,0,7
248,0,8
271,0,8
197,0,8
244,0,8
279,0,9
111,0,9
283,0,9
319,0,9
307,0,10
290,0,10
95,0,10
222,0,10
172,0,11
168,0,11
284,0,11
298,0,11
257,0,12
28,0,12
102,0,12
97,1,12
105,0,13
107,0,13
246,1,13
4,0,13
205,0,14
264,0,14
85,0,14
266,1,14
14,0,15
319,0,15
228,0,15
89,0,15
194,1,16
175,1,16
112,0,16
200,0,16
124,0,17
183,0,17
325,0,17
171,0,17
273,1,18
203,0,18
45,1,18
79,0,18
