node,obs_st,time
223,0,0
0,0,0
131,0,0
228,0,0
275,0,1
257,0,1
15,1,1
49,0,1
10,0,2
125,0,2
229,0,2
326,0,2
190,0,3
115,0,3
138,0,3
87,0,3
263,0,4
266,0,4
264,0,4
36,0,4
51,0,5
261,0,5
301,0,5
136,1,5
278,0,6
313,0,6
295,0,6
161,0,6
254,0,7
239,0,7
185,1,7
295,0,7
191,0,8
46,0,8
316,0,8
65,0,8
170,0,9
160,0,9
14,0,9
247,1,9
301,1,10
290,1,10
248,0,10
125,1,10
94,0,11
226,0,11
90,0,11
267,0,11
250,1,12
283,0,12
143,0,12
126,0,12
86,0,13
164,0,13
163,0,13
230,0,13
115,1,14
283,0,14
187,1,14
72,0,14
261,0,15
157,0,15
219,1,15
212,1,15
147,0,16
245,0,16
143,0,16
80,0,16
59,0,17
217,0,17
133,1,17
315,1,17
88,0,18
274,0,18
204,1,18
311,1,18
