node,obs_st,time
263,0,0
212,0,0
315,0,0
30,0,0
203,0,1
158,0,1
165,0,1
213,0,1
81,0,2
248,0,2
55,0,2
224,0,2
138,0,3
308,0,3
315,0,3
301,0,3
125,0,4
317,1,4
220,0,4
285,0,4
24,0,5
279,0,5
324,0,5
305,0,5
72,0,6
150,0,6
212,0,6
260,0,6
202,0,7
295,1,7
21,0,7
325,1,7
29,0,8
73,0,8
88,0,8
149,0,8
235,0,9
290,1,9
190,0,9
30,0,9
316,0,10
38,0,10
198,0,10
253,1,10
294,0,11
25,0,11
327,0,11
252,1,11
92,1,12
186,0,12
90,0,12
118,0,12
214,0,13
159,1,13
248,0,13
9,0,13
218,0,14
155,0,14
1,0,14
327,0,14
222,0,15
11,1,15
206,0,15
49,1,15
141,0,16
26,0,16
327,0,16
50,0,16
210,0,17
79,0,17
202,0,17
64,1,17
269,1,18
93,1,18
206,1,18
17,0,18
