node,obs_st,time
264,0,0
64,0,0
58,0,0
105,0,0
154,0,1
185,0,1
157,0,1
29,0,1
262,0,2
107,0,2
285,0,2
33,0,2
138,0,3
304,0,3
37,0,3
231,0,3
39,0,4
208,0,4
141,0,4
152,0,4
257,0,5
171,0,5
126,0,5
223,0,5
264,0,6
131,0,6
27,0,6
1,0,6
56,0,7
323,1,7
274,0,7
164,0,7
118,0,8
75,0,8
160,0,8
237,0,8
201,0,9
235,0,9
196,0,9
125,0,9
145,0,10
226,0,10
291,1,10
73,0,10
86,1,11
107,0,11
259,0,11
116,0,11
84,0,12
220,0,12
165,1,12
306,1,12
136,0,13
142,0,13
195,0,13
197,0,13
22,0,14
192,0,14
240,0,14
177,0,14
255,0,15
285,0,15
122,0,15
73,1,15
324,1,16
309,1,16
187,0,16
317,1,16
146,1,17
293,1,17
58,1,17
116,1,17
260,1,18
204,1,18
0,0,18
157,1,18
