node,obs_st,time
16,0,0
76,0,0
78,0,0
24,0,0
281,0,1
68,0,1
324,0,1
179,0,1
35,0,2
196,0,2
192,0,2
125,0,2
127,0,3
180,0,3
129,0,3
223,0,3
62,0,4
25,0,4
191,0,4
92,0,4
289,0,5
2,0,5
238,0,5
298,0,5
74,1,6
259,0,6
307,0,6
197,0,6
271,0,7
156,0,7
50,0,7
237,0,7
253,1,8
239,0,8
126,0,8
181,0,8
287,0,9
24,0,9
15,0,9
162,1,9
107,0,10
230,0,10
327,0,10
280,0,10
123,1,11
295,0,11
34,1,11
121,0,11
262,0,12
25,0,12
202,0,12
225,0,12
4,0,13
143,0,13
196,0,13
130,0,13
41,1,14
152,0,14
6,1,14
218,0,14
307,0,15
17,0,15
311,0,15
202,0,15
294,0,16
235,0,16
205,1,16
151,0,16
172,0,17
240,0,17
250,1,17
173,0,17
183,0,18
200,1,18
72,0,18
84,0,18
