node,obs_st,time
317,0,0
165,0,0
187,0,0
68,0,0
194,0,1
188,0,1
132,0,1
273,0,1
212,0,2
84,0,2
256,0,2
117,0,2
111,1,3
161,0,3
212,0,3
120,0,3
299,0,4
167,0,4
93,0,4
288,0,4
168,0,5
308,0,5
163,0,5
223,0,5
322,1,6
146,0,6
90,0,6
149,1,6
189,0,7
290,0,7
250,0,7
136,0,7
196,0,8
16,1,8
33,0,8
184,0,8
118,1,9
25,0,9
227,0,9
62,0,9
255,0,10
170,0,10
257,0,10
197,0,10
102,0,11
71,1,11
222,0,11
107,1,11
164,0,12
170,0,12
175,1,12
45,1,12
15,0,13
58,0,13
211,0,13
247,1,13
191,1,14
170,0,14
180,1,14
91,1,14
135,1,15
164,0,15
151,1,15
237,1,15
74,1,16
14,0,16
261,0,16
11,1,16
31,1,17
194,1,17
20,0,17
169,0,17
69,1,18
229,0,18
202,1,18
292,1,18
