node,obs_st,time
137,0,0
62,0,0
110,0,0
112,0,0
305,0,1
147,0,1
50,0,1
284,0,1
139,0,2
86,0,2
137,0,2
98,0,2
123,0,3
117,0,3
34,0,3
15,0,3
235,0,4
85,0,4
98,0,4
50,0,4
325,0,5
308,0,5
285,0,5
126,0,5
318,0,6
2,0,6
158,0,6
60,0,6
257,0,7
231,0,7
82,0,7
70,0,7
85,0,8
322,1,8
258,0,8
191,0,8
207,1,9
167,0,9
141,1,9
22,0,9
99,0,10
253,0,10
49,0,10
13,0,10
244,0,11
52,0,11
89,1,11
155,0,11
324,1,12
158,0,12
28,0,12
231,0,12
84,1,13
284,1,13
127,0,13
205,1,13
128,1,14
142,0,14
178,1,14
298,1,14
314,1,15
35,1,15
323,1,15
76,0,15
25,0,16
41,0,16
159,1,16
212,1,16
57,0,17
6,1,17
301,1,17
243,1,17
15,1,18
121,0,18
226,0,18
136,1,18
