node,obs_st,time
59,0,0
202,0,0
92,0,0
275,0,0
145,0,1
31,0,1
264,0,1
110,0,1
176,0,2
311,0,2
61,0,2
317,0,2
298,0,3
101,0,3
142,0,3
67,0,3
219,0,4
128,0,4
16,0,4
280,0,4
227,0,5
190,0,5
233,0,5
131,0,5
35,1,6
197,0,6
199,0,6
303,0,6
287,0,7
280,0,7
145,0,7
116,0,7
42,0,8
56,0,8
109,0,8
83,0,8
46,0,9
176,0,9
183,0,9
212,0,9
164,0,10
160,0,10
241,0,10
4,0,10
259,0,11
315,0,11
126,1,11
27,0,11
291,0,12
44,0,12
321,0,12
205,0,12
183,0,13
180,0,13
261,0,13
112,0,13
86,0,14
278,0,14
275,1,14
237,1,14
91,0,15
313,0,15
149,0,15
262,0,15
160,0,16
216,0,16
187,0,16
147,0,16
170,0,17
64,0,17
108,1,17
285,1,17
41,0,18
38,0,18
203,0,18
211,0,18
