node,obs_st,time
50,0,0
170,0,0
173,0,0
220,0,0
177,0,1
18,0,1
82,0,1
80,0,1
159,0,2
184,0,2
296,0,2
168,0,2
298,0,3
68,0,3
220,0,3
114,0,3
4,0,4
106,0,4
261,0,4
224,0,4
289,0,5
48,0,5
113,0,5
242,0,5
187,1,6
70,0,6
250,1,6
238,1,6
43,0,7
272,0,7
189,0,7
156,0,7
90,0,8
155,0,8
115,1,8
300,0,8
74,1,9
173,0,9
119,0,9
44,0,9
185,0,10
116,1,10
152,0,10
228,1,10
72,0,11
259,0,11
200,0,11
16,0,11
146,1,12
3,1,12
149,0,12
93,1,12
79,0,13
169,0,13
303,1,13
318,1,13
198,0,14
283,0,14
142,0,14
83,1,14
294,1,15
33,0,15
287,0,15
237,1,15
164,0,16
258,1,16
208,0,16
59,0,16
218,0,17
152,1,17
61,0,17
165,0,17
108,1,18
96,1,18
107,0,18
218,0,18
