node,obs_st,time
42,0,0
185,0,0
284,0,0
322,0,0
146,0,1
258,0,1
220,0,1
271,0,1
119,0,2
136,0,2
226,0,2
44,0,2
230,0,3
91,0,3
189,0,3
4,0,3
247,0,4
182,0,4
189,0,4
275,0,4
116,0,5
89,0,5
261,0,5
166,0,5
179,0,6
120,0,6
164,0,6
132,0,6
287,0,7
31,0,7
198,0,7
201,0,7
307,1,8
82,0,8
66,0,8
75,0,8
56,0,9
205,0,9
227,0,9
142,0,9
103,0,10
11,1,10
178,0,10
138,0,10
153,1,11
159,0,11
5,0,11
165,0,11
245,0,12
95,0,12
309,1,12
114,0,12
304,1,13
270,1,13
40,0,13
238,1,13
1,0,14
211,0,14
27,0,14
219,0,14
250,1,15
14,0,15
139,0,15
258,1,15
262,0,16
49,1,16
264,0,16
173,0,16
268,0,17
30,0,17
144,0,17
242,1,17
224,0,18
117,0,18
137,1,18
120,0,18
