node,obs_st,time
207,0,0
268,0,0
188,0,0
157,0,0
222,0,1
48,0,1
25,0,1
142,0,1
318,0,2
146,0,2
94,0,2
50,0,2
169,0,3
256,0,3
104,0,3
123,0,3
283,0,4
239,0,4
135,0,4
16,0,4
237,0,5
6,0,5
214,0,5
169,0,5
87,0,6
77,1,6
5,0,6
222,0,6
127,0,7
94,0,7
84,0,7
182,0,7
278,0,8
212,0,8
39,0,8
236,0,8
10,0,9
97,1,9
16,0,9
178,0,9
185,1,10
205,0,10
163,0,10
210,0,10
74,0,11
282,1,11
136,1,11
230,0,11
258,0,12
174,0,12
273,1,12
227,0,12
324,0,13
256,0,13
64,1,13
309,1,13
308,0,14
195,0,14
117,1,14
226,0,14
69,1,15
301,1,15
124,0,15
243,1,15
209,0,16
18,1,16
241,0,16
128,0,16
298,1,17
145,0,17
186,1,17
320,1,17
15,1,18
36,0,18
49,0,18
303,1,18
