node,obs_st,time
227,0,0
200,0,0
184,0,0
92,0,0
209,0,1
10,0,1
207,0,1
77,0,1
52,0,2
141,0,2
98,0,2
7,0,2
79,0,3
308,0,3
253,0,3
10,0,3
293,0,4
145,0,4
241,0,4
23,0,4
61,0,5
24,0,5
289,0,5
144,0,5
285,0,6
212,0,6
51,0,6
108,0,6
276,0,7
322,0,7
219,0,7
280,0,7
116,0,8
245,0,8
228,0,8
252,0,8
310,0,9
9,0,9
166,0,9
156,0,9
143,0,10
192,0,10
214,0,10
290,0,10
215,0,11
254,0,11
113,0,11
21,0,11
126,0,12
77,0,12
164,0,12
196,0,12
5,0,13
287,0,13
277,0,13
304,1,13
282,0,14
293,0,14
23,0,14
240,0,14
29,0,15
237,0,15
299,0,15
141,0,15
20,0,16
76,0,16
234,0,16
96,0,16
7,0,17
264,0,17
322,0,17
268,0,17
222,0,18
55,0,18
311,0,18
68,0,18
