node,obs_st,time
27,0,0
8,0,0
294,0,0
63,0,0
47,0,1
251,0,1
214,0,1
229,0,1
55,0,2
98,0,2
207,0,2
38,0,2
115,0,3
58,0,3
266,0,3
107,0,3
147,0,4
152,1,4
313,0,4
34,0,4
20,0,5
153,0,5
319,0,5
63,0,5
265,0,6
316,1,6
28,0,6
285,0,6
117,1,7
190,0,7
257,0,7
319,1,7
238,0,8
25,0,8
72,0,8
5,0,8
210,0,9
10,0,9
128,1,9
253,1,9
86,0,10
149,0,10
310,1,10
62,0,10
67,1,11
63,0,11
294,1,11
9,0,11
224,0,12
274,0,12
300,1,12
221,0,12
244,1,13
293,1,13
154,0,13
2,0,13
95,0,14
277,1,14
173,0,14
116,1,14
279,0,15
252,1,15
229,0,15
124,0,15
156,1,16
108,1,16
268,1,16
60,0,16
111,0,17
297,1,17
207,1,17
150,1,17
164,0,18
34,1,18
4,1,18
8,1,18
