node,obs_st,time
112,0,0
275,0,0
315,0,0
114,0,0
30,0,1
199,0,1
66,0,1
42,0,1
201,0,2
27,0,2
5,0,2
2,0,2
320,0,3
262,0,3
130,0,3
185,0,3
112,0,4
29,0,4
324,0,4
231,0,4
55,1,5
309,0,5
262,0,5
58,0,5
242,0,6
308,1,6
63,0,6
107,0,6
69,0,7
11,0,7
9,0,7
214,1,7
175,0,8
48,0,8
149,0,8
223,0,8
287,0,9
275,1,9
205,0,9
151,1,9
63,0,10
295,1,10
118,0,10
223,0,10
72,0,11
239,1,11
102,0,11
92,1,11
321,1,12
203,0,12
229,0,12
103,0,12
130,0,13
113,1,13
7,1,13
45,1,13
23,0,14
28,1,14
52,0,14
178,1,14
148,0,15
126,1,15
100,0,15
200,0,15
230,0,16
119,1,16
259,1,16
293,1,16
85,1,17
117,1,17
5,1,17
51,1,17
241,0,18
73,0,18
168,0,18
194,1,18
