node,obs_st,time
14,0,0
282,0,0
293,0,0
15,0,0
18,0,1
243,0,1
294,0,1
96,0,1
284,0,2
129,0,2
314,1,2
215,0,2
33,0,3
158,0,3
196,0,3
235,0,3
210,0,4
233,0,4
266,0,4
107,0,4
127,0,5
65,0,5
284,0,5
260,0,5
139,0,6
305,1,6
105,0,6
146,0,6
74,1,7
34,1,7
257,0,7
290,1,7
93,1,8
225,0,8
248,0,8
192,0,8
157,1,9
144,1,9
318,1,9
297,1,9
9,0,10
73,0,10
134,0,10
187,0,10
184,0,11
311,1,11
327,1,11
143,0,11
295,1,12
21,0,12
245,1,12
101,0,12
28,1,13
117,0,13
162,1,13
189,1,13
323,1,14
49,1,14
287,0,14
161,1,14
248,0,15
149,0,15
158,0,15
50,0,15
196,0,16
50,0,16
175,1,16
47,1,16
99,1,17
315,1,17
233,1,17
289,1,17
213,0,18
70,1,18
111,0,18
281,1,18
