node,obs_st,time
60,0,0
135,0,0
85,0,0
74,0,0
226,0,1
313,0,1
48,0,1
126,0,1
32,0,2
105,0,2
205,0,2
268,0,2
22,0,3
105,0,3
312,0,3
280,0,3
158,0,4
125,0,4
276,1,4
92,0,4
38,0,5
21,1,5
195,0,5
269,0,5
318,0,6
197,0,6
143,1,6
259,0,6
300,0,7
107,1,7
204,0,7
97,0,7
145,0,8
182,0,8
30,0,8
92,1,8
72,1,9
124,1,9
182,0,9
198,0,9
66,1,10
91,1,10
194,1,10
207,1,10
5,1,11
159,1,11
303,1,11
134,0,11
160,1,12
321,1,12
279,0,12
127,1,12
246,1,13
168,0,13
286,1,13
229,1,13
284,0,14
316,1,14
146,1,14
241,1,14
27,1,15
7,0,15
39,1,15
147,1,15
133,0,16
118,1,16
315,1,16
214,1,16
249,1,17
195,0,17
319,1,17
168,0,17
264,1,18
139,0,18
56,1,18
237,1,18
