node,obs_st,time
197,0,0
26,0,0
216,0,0
161,0,0
313,0,1
119,0,1
230,0,1
59,0,1
214,0,2
20,0,2
139,0,2
308,0,2
129,0,3
237,0,3
238,0,3
32,0,3
225,0,4
237,0,4
216,0,4
243,0,4
227,0,5
183,0,5
181,0,5
44,0,5
8,0,6
27,0,6
212,0,6
219,0,6
292,0,7
50,0,7
283,0,7
149,0,7
257,0,8
243,0,8
188,0,8
178,0,8
26,0,9
254,0,9
88,0,9
208,0,9
52,0,10
234,0,10
70,0,10
246,1,10
36,0,11
86,0,11
285,1,11
213,0,11
220,0,12
42,1,12
97,1,12
280,0,12
53,0,13
208,0,13
290,0,13
297,0,13
277,0,14
84,0,14
267,0,14
242,0,14
263,0,15
120,0,15
92,1,15
39,0,15
141,0,16
196,0,16
151,0,16
189,0,16
317,0,17
43,0,17
52,0,17
22,1,17
227,0,18
304,0,18
236,0,18
28,0,18
