node,obs_st,time
308,0,0
294,0,0
121,0,0
43,0,0
298,0,1
121,0,1
36,0,1
40,0,1
181,0,2
320,0,2
146,0,2
208,0,2
174,0,3
39,0,3
288,0,3
61,0,3
264,0,4
277,0,4
144,0,4
205,0,4
133,0,5
17,0,5
208,0,5
286,0,5
257,0,6
311,0,6
238,1,6
75,0,6
241,0,7
14,0,7
98,0,7
46,0,7
262,0,8
111,0,8
147,0,8
65,0,8
83,0,9
213,0,9
227,0,9
289,0,9
288,0,10
172,0,10
276,0,10
249,1,10
4,0,11
318,0,11
67,1,11
158,0,11
325,0,12
297,0,12
285,0,12
263,0,12
166,0,13
196,0,13
64,1,13
50,0,13
225,0,14
210,0,14
29,0,14
5,1,14
137,0,15
86,0,15
254,0,15
101,0,15
15,0,16
217,0,16
175,1,16
209,0,16
248,0,17
156,0,17
37,0,17
210,0,17
60,0,18
101,0,18
270,1,18
23,0,18
