node,obs_st,time
300,0,0
80,0,0
236,0,0
47,0,0
32,0,1
175,0,1
227,0,1
212,0,1
24,0,2
17,0,2
220,0,2
203,0,2
238,0,3
64,0,3
214,0,3
133,0,3
19,0,4
287,0,4
284,0,4
256,0,4
128,0,5
69,0,5
39,0,5
303,0,5
72,0,6
160,0,6
250,0,6
307,0,6
179,0,7
324,0,7
184,0,7
165,0,7
11,0,8
0,0,8
246,0,8
133,0,8
176,0,9
288,0,9
167,0,9
175,0,9
93,0,10
315,0,10
11,0,10
264,0,10
153,0,11
249,0,11
218,0,11
304,0,11
125,0,12
187,0,12
64,0,12
160,0,12
308,1,13
310,0,13
162,0,13
113,0,13
289,1,14
154,0,14
297,1,14
99,0,14
296,1,15
27,0,15
250,0,15
103,0,15
75,0,16
235,0,16
254,0,16
217,0,16
302,1,17
111,0,17
319,1,17
52,0,17
236,1,18
53,0,18
305,1,18
192,0,18
