node,obs_st,time
250,0,0
92,0,0
306,0,0
59,0,0
164,0,1
38,0,1
245,0,1
70,0,1
15,0,2
287,0,2
195,0,2
88,0,2
142,0,3
131,0,3
171,0,3
98,0,3
274,0,4
152,0,4
29,0,4
265,0,4
101,0,5
245,0,5
65,0,5
186,0,5
238,0,6
8,1,6
144,0,6
150,0,6
205,0,7
227,0,7
97,0,7
296,1,7
211,0,8
146,0,8
231,0,8
192,0,8
215,1,9
319,0,9
271,1,9
122,1,9
217,0,10
259,0,10
20,0,10
51,1,10
138,0,11
95,0,11
149,0,11
232,1,11
192,0,12
136,1,12
317,1,12
15,0,12
161,1,13
304,1,13
244,0,13
50,0,13
256,0,14
50,0,14
128,1,14
247,1,14
270,1,15
137,1,15
129,0,15
175,1,15
225,0,16
208,0,16
228,1,16
194,1,16
210,0,17
184,0,17
237,1,17
68,0,17
165,0,18
275,1,18
176,0,18
55,0,18
