node,obs_st,time
135,0,0
187,0,0
121,0,0
169,0,0
326,0,1
213,0,1
34,0,1
121,0,1
60,0,2
226,0,2
179,0,2
278,0,2
22,0,3
204,0,3
170,0,3
166,0,3
252,0,4
39,0,4
285,0,4
235,0,4
280,0,5
227,0,5
170,0,5
64,0,5
92,0,6
260,0,6
289,0,6
145,0,6
67,0,7
94,0,7
245,0,7
327,0,7
205,0,8
101,0,8
301,0,8
225,0,8
86,0,9
210,0,9
31,0,9
191,0,9
94,0,10
193,0,10
155,0,10
252,0,10
188,0,11
237,0,11
206,0,11
192,0,11
232,0,12
171,0,12
257,0,12
164,0,12
276,0,13
52,0,13
25,0,13
187,0,13
117,0,14
47,0,14
196,0,14
63,0,14
316,1,15
279,0,15
133,0,15
112,0,15
141,0,16
216,0,16
51,1,16
286,0,16
198,0,17
23,0,17
279,0,17
326,1,17
89,0,18
319,1,18
235,0,18
111,0,18
