node,obs_st,time
83,0,0
297,0,0
94,0,0
65,0,0
73,0,1
45,0,1
322,0,1
323,0,1
252,0,2
210,0,2
232,0,2
102,0,2
181,0,3
233,0,3
63,0,3
88,0,3
7,0,4
199,0,4
80,0,4
255,0,4
253,0,5
290,0,5
301,0,5
49,0,5
173,0,6
22,1,6
55,0,6
47,0,6
272,0,7
55,0,7
128,0,7
11,0,7
98,0,8
241,0,8
90,0,8
81,0,8
190,0,9
223,0,9
295,0,9
99,0,9
174,0,10
275,1,10
37,0,10
10,0,10
205,0,11
210,0,11
170,0,11
26,0,11
139,0,12
115,0,12
180,0,12
162,0,12
158,0,13
86,0,13
117,0,13
107,0,13
295,0,14
249,0,14
87,1,14
175,0,14
130,0,15
301,0,15
173,0,15
142,0,15
37,0,16
100,0,16
163,0,16
165,0,16
318,0,17
283,0,17
219,0,17
269,1,17
309,0,18
223,0,18
255,0,18
148,0,18
