node,obs_st,time
256,0,0
23,0,0
86,0,0
199,0,0
207,0,1
213,0,1
66,0,1
79,0,1
80,0,2
46,0,2
95,0,2
49,0,2
96,0,3
14,0,3
79,0,3
199,0,3
64,0,4
297,0,4
94,0,4
277,0,4
141,0,5
180,0,5
178,0,5
309,0,5
239,0,6
194,0,6
229,0,6
80,0,6
76,0,7
112,0,7
318,0,7
237,0,7
308,0,8
22,0,8
25,0,8
237,0,8
323,0,9
249,0,9
25,0,9
163,0,9
85,0,10
105,0,10
127,0,10
109,0,10
52,0,11
24,0,11
314,0,11
163,0,11
64,1,12
107,0,12
308,0,12
51,0,12
279,0,13
91,0,13
292,0,13
274,0,13
271,1,14
147,0,14
186,0,14
53,0,14
217,0,15
233,0,15
248,0,15
232,1,15
160,1,16
163,0,16
57,0,16
182,0,16
319,0,17
289,0,17
296,0,17
68,0,17
61,0,18
128,1,18
293,0,18
115,0,18
