node,obs_st,time
126,0,0
146,0,0
175,0,0
38,0,0
247,0,1
6,0,1
42,0,1
201,0,1
13,0,2
80,0,2
122,0,2
287,0,2
196,0,3
281,0,3
260,0,3
272,0,3
260,0,4
102,0,4
226,0,4
251,0,4
284,0,5
180,0,5
37,0,5
109,0,5
255,0,6
28,0,6
213,0,6
123,0,6
321,0,7
66,0,7
318,0,7
268,0,7
148,0,8
169,0,8
206,0,8
96,0,8
56,1,9
105,0,9
216,0,9
266,0,9
301,1,10
22,1,10
292,1,10
271,1,10
97,1,11
298,0,11
242,0,11
312,0,11
3,0,12
71,0,12
277,1,12
224,0,12
162,0,13
315,1,13
214,1,13
182,0,13
68,0,14
96,0,14
32,1,14
87,1,14
38,0,15
184,0,15
42,1,15
217,0,15
131,0,16
218,0,16
296,1,16
221,0,16
149,0,17
121,0,17
16,1,17
306,1,17
4,1,18
291,1,18
153,1,18
286,0,18
