node,obs_st,time
166,0,0
44,0,0
31,0,0
99,0,0
51,0,1
325,0,1
219,0,1
306,0,1
16,0,2
102,0,2
266,0,2
273,0,2
25,0,3
171,0,3
70,0,3
28,0,3
301,0,4
180,0,4
124,0,4
84,0,4
123,0,5
101,0,5
273,0,5
177,0,5
307,0,6
280,0,6
267,0,6
103,0,6
181,0,7
133,0,7
65,0,7
102,0,7
136,0,8
243,0,8
182,0,8
64,0,8
8,1,9
256,0,9
186,0,9
317,0,9
295,0,10
273,1,10
225,0,10
246,1,10
92,1,11
277,1,11
249,1,11
260,0,11
136,0,12
255,0,12
3,1,12
308,0,12
114,0,13
150,1,13
205,1,13
320,0,13
184,0,14
257,0,14
202,0,14
56,0,14
268,0,15
68,0,15
73,0,15
200,0,15
0,0,16
259,0,16
68,0,16
7,0,16
176,0,17
283,0,17
137,1,17
97,1,17
244,0,18
25,0,18
257,0,18
254,0,18
