node,obs_st,time
304,0,0
170,0,0
322,0,0
163,0,0
130,0,1
230,0,1
299,0,1
159,0,1
48,0,2
178,0,2
134,0,2
174,0,2
251,0,3
203,0,3
318,0,3
183,0,3
90,0,4
111,0,4
186,0,4
316,0,4
237,0,5
293,0,5
72,0,5
310,0,5
99,1,6
128,0,6
84,0,6
284,0,6
124,0,7
223,0,7
19,0,7
168,0,7
198,0,8
98,0,8
79,0,8
325,0,8
304,0,9
312,0,9
319,0,9
12,0,9
55,0,10
172,0,10
239,0,10
1,0,10
40,0,11
164,0,11
265,0,11
77,0,11
244,0,12
158,0,12
186,0,12
312,0,12
317,0,13
16,1,13
178,0,13
113,0,13
243,1,14
196,0,14
163,0,14
74,1,14
258,1,15
167,0,15
219,0,15
58,0,15
298,0,16
319,0,16
106,1,16
8,0,16
164,0,17
47,0,17
266,1,17
83,0,17
81,1,18
104,1,18
49,1,18
293,0,18
