node,obs_st,time
134,0,0
170,0,0
126,0,0
302,0,0
186,0,1
142,0,1
176,0,1
212,0,1
82,0,2
97,0,2
75,0,2
94,0,2
226,0,3
9,0,3
246,0,3
108,0,3
321,0,4
257,0,4
198,0,4
284,0,4
161,0,5
310,0,5
295,0,5
15,0,5
68,0,6
275,0,6
3,0,6
26,0,6
32,0,7
8,0,7
270,0,7
307,0,7
214,0,8
179,0,8
27,1,8
101,0,8
130,0,9
291,0,9
264,0,9
111,0,9
288,0,10
118,0,10
166,0,10
252,1,10
265,0,11
80,0,11
319,0,11
192,0,11
222,0,12
103,0,12
278,0,12
175,0,12
245,0,13
90,0,13
11,1,13
105,0,13
240,1,14
99,0,14
41,1,14
158,0,14
63,0,15
37,1,15
195,0,15
53,0,15
194,1,16
8,0,16
111,0,16
258,1,16
14,0,17
261,0,17
18,0,17
291,0,17
95,1,18
16,1,18
149,0,18
260,1,18
