node,obs_st,time
228,0,0
169,0,0
308,0,0
40,0,0
204,0,1
50,0,1
233,0,1
177,0,1
61,0,2
292,0,2
246,0,2
80,0,2
72,0,3
59,0,3
218,1,3
91,0,3
53,1,4
167,0,4
111,0,4
48,0,4
169,0,5
119,0,5
79,0,5
139,0,5
258,0,6
238,1,6
114,0,6
285,0,6
136,0,7
148,0,7
48,0,7
224,0,7
262,0,8
229,0,8
252,0,8
250,0,8
25,1,9
239,0,9
241,1,9
74,1,9
173,0,10
197,1,10
301,0,10
184,1,10
216,1,11
65,0,11
192,0,11
214,1,11
182,0,12
282,1,12
67,1,12
183,0,12
189,0,13
224,1,13
89,1,13
187,1,13
166,1,14
248,0,14
319,1,14
219,1,14
135,1,15
97,1,15
84,1,15
305,1,15
261,1,16
78,1,16
194,1,16
136,0,16
29,0,17
139,0,17
148,0,17
16,1,17
104,1,18
35,1,18
260,1,18
221,0,18
