node,obs_st,time
112,0,0
133,0,0
33,0,0
49,0,0
53,0,1
326,0,1
145,0,1
319,0,1
204,0,2
130,0,2
44,0,2
22,0,2
215,0,3
205,0,3
207,0,3
76,0,3
93,0,4
120,0,4
53,0,4
137,0,4
270,0,5
201,0,5
292,0,5
72,0,5
29,0,6
2,0,6
83,0,6
101,0,6
134,0,7
253,0,7
108,0,7
314,0,7
168,0,8
143,0,8
256,0,8
96,0,8
198,0,9
128,0,9
59,0,9
303,0,9
63,0,10
162,0,10
221,0,10
191,0,10
130,0,11
287,0,11
86,0,11
183,0,11
124,0,12
185,0,12
101,0,12
73,0,12
175,0,13
38,0,13
280,0,13
319,0,13
44,0,14
19,0,14
239,0,14
178,0,14
232,1,15
78,1,15
264,0,15
262,0,15
307,0,16
298,0,16
188,0,16
44,0,16
38,0,17
203,0,17
148,0,17
162,0,17
165,0,18
314,0,18
130,0,18
12,0,18
