node,obs_st,time
238,0,0
128,0,0
285,0,0
152,0,0
126,0,1
72,0,1
236,0,1
41,0,1
83,0,2
9,1,2
250,0,2
63,1,2
243,0,3
198,0,3
265,0,3
271,0,3
8,0,4
236,0,4
19,0,4
98,1,4
115,0,5
171,0,5
181,0,5
279,0,5
151,0,6
297,0,6
29,0,6
113,0,6
2,0,7
290,0,7
294,0,7
47,0,7
215,0,8
177,1,8
324,0,8
247,1,8
139,0,9
254,0,9
61,1,9
150,1,9
257,0,10
317,1,10
270,1,10
237,1,10
325,1,11
52,0,11
104,1,11
212,1,11
276,1,12
79,1,12
59,0,12
205,1,12
220,0,13
206,0,13
136,0,13
152,0,13
41,1,14
255,0,14
106,1,14
75,1,14
78,1,15
192,0,15
15,1,15
185,1,15
283,0,16
27,1,16
133,0,16
28,1,16
127,1,17
88,1,17
323,1,17
146,1,17
303,0,18
175,1,18
324,0,18
81,1,18
