node,obs_st,time
305,0,0
324,0,0
96,0,0
291,0,0
80,0,1
64,0,1
323,0,1
324,0,1
66,0,2
197,0,2
204,1,2
96,0,2
310,0,3
85,0,3
297,0,3
108,0,3
246,0,4
169,0,4
66,0,4
87,0,4
58,0,5
323,0,5
227,0,5
19,0,5
322,0,6
249,0,6
321,0,6
194,0,6
234,0,7
52,0,7
242,0,7
221,0,7
137,0,8
123,1,8
266,1,8
189,0,8
17,0,9
195,0,9
181,0,9
248,0,9
246,1,10
29,0,10
251,0,10
110,0,10
231,0,11
65,0,11
279,0,11
0,0,11
44,0,12
71,0,12
269,1,12
253,0,12
11,1,13
32,0,13
118,0,13
7,0,13
199,0,14
299,0,14
252,0,14
66,0,14
107,0,15
38,0,15
319,0,15
263,0,15
243,0,16
159,0,16
205,0,16
196,0,16
201,0,17
258,0,17
126,0,17
247,1,17
291,0,18
307,0,18
296,0,18
174,0,18
