node,obs_st,time
235,0,0
240,0,0
102,0,0
200,0,0
303,0,1
148,0,1
201,0,1
79,0,1
121,1,2
30,0,2
206,0,2
91,1,2
251,0,3
11,0,3
111,1,3
129,1,3
82,0,4
200,0,4
226,0,4
141,0,4
174,0,5
16,0,5
219,0,5
68,1,5
170,1,6
162,0,6
323,0,6
109,1,6
131,0,7
263,1,7
67,0,7
225,0,7
112,0,8
19,0,8
96,0,8
250,0,8
189,0,9
38,0,9
64,1,9
192,1,9
56,0,10
48,1,10
134,1,10
298,0,10
130,1,11
40,0,11
313,0,11
272,1,11
40,0,12
308,0,12
186,0,12
20,0,12
165,0,13
143,1,13
183,0,13
266,1,13
309,1,14
237,1,14
83,0,14
77,1,14
98,1,15
60,1,15
204,1,15
267,1,15
246,1,16
214,0,16
300,1,16
293,1,16
83,1,17
114,1,17
282,1,17
186,1,17
278,0,18
0,0,18
54,1,18
180,1,18
