node,obs_st,time
211,0,0
115,0,0
299,0,0
56,0,0
177,0,1
78,0,1
1,0,1
167,0,1
221,0,2
179,0,2
125,0,2
147,0,2
130,0,3
26,0,3
302,0,3
320,0,3
97,0,4
32,0,4
31,0,4
29,0,4
84,0,5
315,0,5
227,0,5
234,0,5
243,0,6
231,0,6
203,0,6
192,0,6
114,0,7
240,0,7
125,0,7
71,0,7
223,0,8
292,0,8
199,0,8
35,0,8
78,1,9
81,0,9
133,0,9
236,1,9
58,0,10
254,0,10
316,0,10
274,0,10
309,0,11
33,0,11
217,0,11
308,0,11
173,0,12
207,1,12
3,1,12
110,0,12
317,0,13
32,1,13
175,0,13
24,0,13
110,0,14
145,0,14
121,0,14
297,0,14
165,0,15
217,0,15
250,1,15
296,0,15
298,0,16
124,0,16
259,0,16
100,1,16
265,0,17
277,1,17
94,0,17
137,1,17
66,0,18
206,1,18
168,0,18
18,0,18
