node,obs_st,time
134,0,0
316,0,0
38,0,0
317,0,0
256,0,1
99,0,1
81,0,1
67,0,1
53,0,2
194,0,2
38,0,2
82,0,2
144,0,3
48,0,3
226,0,3
128,0,3
258,0,4
115,0,4
201,0,4
208,0,4
101,0,5
179,0,5
174,0,5
211,0,5
277,0,6
115,1,6
70,0,6
142,0,6
213,1,7
141,0,7
73,0,7
323,0,7
165,0,8
196,1,8
43,0,8
65,0,8
215,0,9
128,0,9
38,0,9
0,0,9
290,1,10
94,1,10
222,0,10
42,1,10
280,1,11
255,0,11
256,0,11
83,1,11
142,0,12
191,0,12
214,1,12
107,0,12
78,1,13
272,0,13
64,1,13
87,1,13
127,0,14
234,0,14
210,1,14
138,1,14
16,1,15
41,0,15
91,0,15
309,1,15
233,0,16
296,1,16
58,0,16
159,0,16
176,0,17
131,0,17
171,0,17
301,1,17
260,0,18
244,0,18
322,1,18
279,0,18
