node,obs_st,time
192,0,0
135,0,0
137,0,0
295,0,0
325,0,1
203,0,1
133,0,1
323,0,1
163,0,2
100,0,2
264,0,2
161,0,2
318,0,3
134,0,3
127,0,3
315,0,3
288,0,4
171,0,4
127,0,4
195,0,4
178,0,5
88,0,5
235,0,5
236,0,5
31,0,6
139,0,6
236,0,6
292,1,6
136,0,7
283,0,7
121,1,7
69,0,7
163,0,8
299,1,8
153,0,8
276,1,8
173,0,9
217,0,9
267,1,9
125,1,9
203,1,10
4,0,10
235,0,10
99,1,10
47,0,11
265,0,11
239,1,11
296,1,11
315,1,12
24,0,12
114,1,12
234,0,12
327,1,13
167,0,13
47,0,13
22,1,13
110,1,14
233,1,14
309,1,14
23,1,14
70,1,15
186,0,15
213,1,15
173,0,15
185,1,16
198,0,16
283,0,16
275,1,16
280,1,17
90,1,17
304,1,17
190,0,17
164,0,18
298,1,18
179,1,18
207,1,18
