node,obs_st,time
215,0,0
126,0,0
270,0,0
37,0,0
128,0,1
54,0,1
272,0,1
82,0,1
197,0,2
123,0,2
175,0,2
114,0,2
157,0,3
143,0,3
117,0,3
152,0,3
163,0,4
84,0,4
220,0,4
306,0,4
106,0,5
189,0,5
199,0,5
264,0,5
128,0,6
106,0,6
118,0,6
310,0,6
75,0,7
297,0,7
139,0,7
92,0,7
148,0,8
63,0,8
116,0,8
158,0,8
219,0,9
101,0,9
92,1,9
264,0,9
271,1,10
209,0,10
16,1,10
70,1,10
161,1,11
167,1,11
73,0,11
166,0,11
199,1,12
216,0,12
286,0,12
266,1,12
304,0,13
178,1,13
74,1,13
35,1,13
188,0,14
157,1,14
200,1,14
287,0,14
93,1,15
203,0,15
122,1,15
110,0,15
117,0,16
293,0,16
257,0,16
190,0,16
59,0,17
31,1,17
237,1,17
121,0,17
286,0,18
269,1,18
206,1,18
120,0,18
