node,obs_st,time
128,0,0
65,0,0
200,0,0
263,0,0
117,0,1
306,0,1
149,0,1
272,0,1
228,0,2
202,0,2
55,0,2
95,0,2
240,0,3
278,0,3
163,0,3
236,0,3
63,0,4
160,0,4
265,0,4
150,0,4
292,0,5
129,0,5
158,0,5
16,0,5
228,0,6
136,0,6
24,0,6
326,0,6
270,1,7
218,0,7
170,0,7
75,0,7
314,0,8
110,0,8
273,0,8
108,0,8
322,0,9
96,1,9
178,0,9
133,0,9
34,0,10
93,0,10
238,0,10
42,0,10
154,0,11
55,0,11
151,0,11
282,1,11
222,0,12
266,1,12
113,0,12
218,0,12
152,0,13
239,0,13
313,0,13
61,0,13
218,0,14
100,0,14
315,0,14
43,0,14
126,0,15
39,0,15
272,1,15
222,0,15
268,0,16
44,0,16
205,0,16
129,0,16
287,0,17
205,0,17
247,1,17
133,0,17
167,0,18
128,0,18
17,0,18
120,0,18
