node,obs_st,time
126,0,0
247,0,0
80,0,0
233,0,0
325,0,1
244,0,1
206,0,1
82,0,1
257,0,2
201,0,2
189,0,2
141,0,2
199,0,3
324,0,3
178,0,3
123,0,3
212,0,4
67,0,4
78,0,4
311,0,4
311,0,5
169,0,5
93,0,5
187,1,5
88,0,6
89,1,6
289,0,6
128,0,6
210,0,7
230,0,7
21,0,7
313,0,7
257,0,8
269,0,8
186,1,8
41,0,8
104,0,9
73,0,9
27,0,9
64,0,9
34,0,10
5,0,10
113,1,10
158,0,10
274,0,11
298,0,11
146,0,11
49,0,11
175,0,12
226,0,12
4,0,12
291,1,12
141,1,13
132,0,13
226,0,13
135,0,13
240,0,14
2,0,14
250,0,14
159,1,14
103,0,15
76,0,15
80,1,15
158,0,15
70,0,16
181,1,16
245,1,16
232,0,16
301,1,17
157,1,17
248,0,17
83,0,17
272,1,18
85,1,18
42,1,18
152,1,18
