node,obs_st,time
171,0,0
220,0,0
260,0,0
321,0,0
112,0,1
235,0,1
183,0,1
181,0,1
268,0,2
78,0,2
0,0,2
208,0,2
289,0,3
126,0,3
114,0,3
147,0,3
128,0,4
186,0,4
144,0,4
114,0,4
180,0,5
8,0,5
278,0,5
208,0,5
12,0,6
82,0,6
295,0,6
216,0,6
268,0,7
189,0,7
323,0,7
163,0,7
165,0,8
14,0,8
188,0,8
83,0,8
263,0,9
253,0,9
104,0,9
20,0,9
30,0,10
235,0,10
149,0,10
156,0,10
65,0,11
209,0,11
210,0,11
163,0,11
126,0,12
203,0,12
108,0,12
284,0,12
47,0,13
155,0,13
138,0,13
140,0,13
222,0,14
231,0,14
292,0,14
180,0,14
176,0,15
302,0,15
60,0,15
235,0,15
143,0,16
278,0,16
318,0,16
271,1,16
230,0,17
39,0,17
61,0,17
139,0,17
198,0,18
18,1,18
49,0,18
174,0,18
