node,obs_st,time
102,0,0
253,0,0
208,0,0
194,0,0
43,0,1
233,0,1
80,0,1
103,0,1
85,0,2
175,0,2
295,0,2
222,0,2
308,0,3
263,1,3
290,0,3
45,0,3
286,0,4
35,0,4
39,0,4
273,0,4
191,0,5
274,0,5
16,0,5
29,0,5
76,1,6
149,0,6
239,0,6
32,0,6
261,0,7
83,0,7
292,0,7
104,0,7
49,0,8
266,0,8
115,0,8
112,0,8
277,1,9
86,0,9
183,0,9
72,1,9
208,1,10
291,0,10
133,0,10
34,1,10
5,1,11
255,0,11
119,0,11
77,1,11
255,0,12
50,1,12
156,0,12
153,1,12
283,0,13
303,0,13
62,1,13
149,0,13
195,0,14
61,0,14
157,1,14
147,1,14
134,0,15
106,1,15
282,1,15
48,1,15
61,0,16
59,0,16
35,1,16
3,1,16
108,1,17
104,1,17
125,1,17
87,1,17
18,1,18
40,0,18
249,1,18
22,1,18
