node,obs_st,time
156,0,0
287,0,0
227,0,0
50,0,0
31,0,1
129,0,1
244,0,1
193,0,1
185,0,2
127,0,2
77,1,2
123,0,2
149,0,3
80,0,3
137,0,3
176,0,3
285,0,4
11,0,4
56,0,4
299,0,4
36,0,5
48,0,5
277,0,5
165,0,5
285,0,6
42,0,6
311,0,6
17,0,6
40,0,7
223,0,7
260,1,7
59,0,7
137,0,8
315,0,8
104,0,8
221,0,8
263,1,9
32,0,9
270,1,9
295,1,9
275,1,10
161,0,10
219,0,10
125,1,10
118,0,11
273,1,11
282,1,11
93,0,11
309,1,12
95,0,12
131,0,12
217,0,12
252,1,13
120,0,13
32,1,13
0,0,13
177,1,14
302,1,14
173,0,14
48,1,14
61,0,15
21,0,15
271,1,15
54,0,15
189,0,16
215,1,16
152,0,16
69,1,16
292,1,17
223,0,17
74,1,17
57,0,17
318,1,18
160,1,18
240,1,18
173,0,18
